Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,.SPX,.VIX,SPY,EUR=,XAU=,GDX,GLD
2017-10-20,39.0625,78.81,40.43,49.1455,244.73,2575.21,9.97,257.11,1.1783,1280.33,23.23,121.61
2017-10-23,39.0425,78.83,40.83,48.315,242.13,2564.98,11.07,256.11,1.1747,1281.6801,23.14,121.8
2017-10-24,39.275,78.86,40.95,48.795,244.84,2569.13,11.16,256.56,1.1759,1276.33,22.95,121.33
2017-10-25,39.1025,78.63,40.78,48.6455,241.71,2557.15,11.23,255.29,1.1812,1277.01,22.83,121.35
2017-10-26,39.3525,78.76,41.35,48.6215,241.72,2560.4,11.3,255.62,1.165,1266.73,22.43,120.33
2017-10-27,40.7625,83.81,44.4,55.04750000000001,241.71,2581.07,9.8,257.71,1.1608,1272.6,22.57,120.9
2017-10-30,41.68,83.89,44.37,55.5425,240.89,2572.83,10.5,256.75,1.1649,1275.86,22.76,121.13
2017-10-31,42.26,83.18,45.49,55.264,242.48,2575.26,10.18,257.15,1.1644,1271.2,22.48,120.67
2017-11-01,41.7225,83.18,46.71,55.184000000000005,244.26,2579.36,10.2,257.49,1.1617,1274.01,22.48,121.11
2017-11-02,42.0275,84.05,47.1,54.711000000000006,246.88,2579.85,9.93,257.59,1.1656,1275.61,22.58,121.19
2017-11-03,43.125,84.14,46.34,55.58,244.4,2587.84,9.14,258.45,1.1607,1269.46,22.43,120.62
2017-11-06,43.5625,84.47,46.7,56.03300000000001,243.49,2591.13,9.4,258.85,1.1609,1281.51,22.91,121.65
2017-11-07,43.7025,84.27,46.78,56.1585,239.81,2590.64,9.89,258.67,1.1585,1275.46,22.73,121.21
2017-11-08,44.06,84.56,46.7,56.644000000000005,241.25,2594.38,9.78,259.11,1.1593,1280.91,22.89,121.63
2017-11-09,43.97,84.09,46.3,56.456500000000005,240.79,2584.62,10.5,258.17,1.164,1284.91,22.81,122.13
2017-11-10,43.6675,83.87,45.58,56.2675,240.15,2582.3,11.29,258.09,1.1663,1276.0601,22.52,121.13
2017-11-13,43.4925,83.93,45.75,56.45850000000001,240.27,2584.84,11.5,258.33,1.1665,1277.61,22.56,121.31
2017-11-14,42.835,84.05,45.86,56.842,237.24,2578.87,11.59,257.73,1.1796,1280.63,22.59,121.56
2017-11-15,42.27,82.98,45.46,56.334500000000006,237.61,2564.62,13.13,256.44,1.1791,1278.41,22.65,121.41
2017-11-16,42.775,83.2,45.65,56.8645,239.37,2585.64,11.76,258.62,1.1769,1278.4,22.6,121.4
2017-11-17,42.5375,82.4,44.63,56.49400000000001,238.02,2578.85,11.43,257.86,1.1793,1294.33,22.79,122.86
2017-11-20,42.495,82.53,44.62,56.3155,238.13,2582.14,10.65,258.3,1.1732,1276.63,22.54,121.31
2017-11-21,43.285,83.72,44.94,56.974500000000006,238.02,2599.03,9.73,259.99,1.1737,1280.41,22.72,121.51
2017-11-22,43.74,83.11,44.65,57.80800000000001,236.43,2597.08,9.88,259.76,1.182,1292.05,22.92,122.63
2017-11-23,,,,,,,,,1.185,1290.9,,
2017-11-24,43.7425,83.26,44.75,59.3,235.95,2602.42,9.67,260.36,1.193,1287.83,22.83,122.32
2017-11-27,43.5225,83.87,44.49,59.7915,235.11,2601.42,9.87,260.23,1.1896,1294.4399,23.05,122.83
2017-11-28,43.2675,84.88,44.73,59.68,239.41,2627.04,10.03,262.87,1.1839,1293.61,22.93,122.81
2017-11-29,42.37,83.34,43.95,58.063500000000005,241.36,2626.07,10.7,262.71,1.1847,1283.49,22.5,122.04
2017-11-30,42.9625,84.17,44.84,58.837500000000006,247.64,2647.58,11.28,265.01,1.1902,1274.36,22.47,121.1
2017-12-01,42.7625,84.26,44.68,58.1175,248.95,2642.22,11.43,264.46,1.1889,1280.1899,22.49,121.59
2017-12-04,42.45,81.08,44.49,56.697500000000005,250.65,2639.44,11.68,264.14,1.1864,1276.14,22.2,121.18
2017-12-05,42.41,81.59,43.44,57.0785,248.33,2629.57,11.33,263.19,1.1824,1266.15,21.97,120.32
2017-12-06,42.2525,82.78,43.45,57.6175,245.95,2629.27,11.02,263.24,1.1795,1263.86,21.69,120.07
2017-12-07,42.33,82.49,43.08,57.9895,248.56,2636.98,10.16,264.07,1.1771,1246.3,21.58,118.49
2017-12-08,42.3425,84.16,43.35,58.1,250.35,2651.5,9.58,265.51,1.1764,1247.76,21.68,118.48
2017-12-11,43.1675,85.23,43.66,58.446000000000005,250.13,2659.99,9.34,266.31,1.1768,1241.87,21.51,118.01
2017-12-12,42.925,85.58,43.33,58.254,257.68,2664.11,9.92,266.78,1.174,1243.46,21.42,118.15
2017-12-13,43.0675,85.35,43.34,58.206500000000005,255.56,2662.85,10.18,266.75,1.1825,1255.37,22.16,119.17
2017-12-14,43.055,84.69,43.26,58.713,255.48,2652.01,10.49,265.66,1.1777,1252.78,22.07,118.93
2017-12-15,43.4925,86.85,44.56,58.95700000000001,257.17,2675.81,9.42,266.51,1.1752,1255.1801,21.99,119.18
2017-12-18,44.105,86.38,46.26,59.529,260.02,2690.16,9.53,268.2,1.1781,1261.31,22.16,119.73
2017-12-19,43.635,85.83,47.04,59.36900000000001,256.48,2681.47,10.03,267.17,1.1838,1261.66,22.13,119.82
2017-12-20,43.5875,85.52,47.56,58.881,255.18,2679.25,9.72,267.03,1.1869,1265.59,22.5,120.14
2017-12-21,43.7525,85.5,46.76,58.738,261.01,2684.57,9.62,267.58,1.1873,1266.7,22.63,120.31
2017-12-22,43.7525,85.51,46.7,58.418,258.97,2683.34,9.9,267.51,1.1857,1274.61,22.89,120.94
2017-12-25,,,,,,,,,1.1868,1274.86,,
2017-12-26,42.6425,85.4,46.08,58.838,257.72,2680.5,10.25,267.19,1.1858,1283.24,23.2,121.77
2017-12-27,42.65,85.71,46.11,59.113,255.95,2682.62,10.47,267.32,1.1886,1287.01,23.16,122.23
2017-12-28,42.77,85.72,46.22,59.305,256.5,2687.54,10.18,267.87,1.1941,1294.75,23.2,122.85
2017-12-29,42.3075,85.54,46.16,58.4735,254.76,2673.61,11.04,266.86,1.1996,1302.45,23.24,123.65
2018-01-01,,,,,,,,,1.2008,,,
2018-01-02,43.065,85.95,46.85,59.450500000000005,255.67,2695.81,9.77,268.77,1.2057,1318.09,23.82,125.15
2018-01-03,43.0575,86.35,45.26,60.21000000000001,253.29,2713.06,9.15,270.47,1.2012,1312.76,23.57,124.82
2018-01-04,43.2575,87.11,44.43,60.4795,256.83,2723.99,9.22,271.61,1.2067,1322.9,23.72,125.46
2018-01-05,43.75,88.19,44.74,61.45700000000001,255.52,2743.15,9.22,273.42,1.2028,1319.81,23.67,125.33
2018-01-08,43.5875,88.28,44.74,62.3435,251.81,2747.71,9.52,273.92,1.1965,1320.49,23.42,125.31
2018-01-09,43.5825,88.22,43.62,62.635000000000005,253.94,2751.29,10.08,274.54,1.1935,1312.58,23.11,124.73
2018-01-10,43.5725,87.82,42.5,62.7165,254.33,2748.23,9.82,274.12,1.1945,1316.81,23.25,125.03
2018-01-11,43.82,88.08,43.41,63.834,255.13,2767.56,9.88,276.12,1.2031,1322.34,23.38,125.44
2018-01-12,44.2725,89.6,43.24,65.26,257.03,2786.24,10.16,277.92,1.2185,1338.34,24.01,126.96
2018-01-15,,,,,,,,,1.2261,1339.66,,
2018-01-16,44.0475,88.35,43.14,65.243,258.46,2776.42,11.66,276.97,1.2259,1338.54,24.37,127.17
2018-01-17,44.775,90.14,44.39,64.75,253.65,2802.56,11.91,279.61,1.2184,1327.65,23.94,126.14
2018-01-18,44.815,90.1,44.48,64.666,250.97,2798.03,12.22,279.14,1.2237,1327.1,23.61,125.86
2018-01-19,44.615,90.0,44.82,64.729,256.12,2810.3,11.27,280.41,1.222,1331.41,23.65,126.42
2018-01-22,44.25,91.61,45.75,66.3655,261.52,2832.97,11.03,282.69,1.226,1333.7,23.71,126.65
2018-01-23,44.26,91.9,46.06,68.127,260.09,2839.13,11.1,283.29,1.2297,1341.01,24.1,127.28
2018-01-24,43.555,91.82,45.51,67.8755,265.68,2837.54,11.47,283.18,1.2406,1358.09,24.6,128.83
2018-01-25,42.7775,92.33,45.3,68.89750000000001,269.03,2839.25,11.58,283.3,1.2395,1347.65,24.13,127.97
2018-01-26,42.8775,94.06,50.08,70.1025,268.14,2872.87,11.08,286.58,1.2419,1349.76,24.35,128.07
2018-01-29,41.99,93.92,49.98,70.884,272.48,2853.53,13.84,284.68,1.2381,1339.96,23.68,127.35
2018-01-30,41.7425,92.74,48.79,71.891,268.94,2822.43,14.79,281.76,1.24,1338.16,23.45,126.8
2018-01-31,41.8575,95.01,48.14,72.54450000000001,267.89,2823.81,13.54,281.9,1.242,1344.7,23.75,127.65
2018-02-01,41.945,94.26,47.65,69.5,272.23,2821.98,13.47,281.58,1.2508,1348.81,23.7,128.07
2018-02-02,40.125,91.78,46.15,71.4975,260.04,2762.13,17.31,275.45,1.246,1332.92,22.91,126.39
2018-02-05,39.1225,88.0,44.52,69.5,249.11,2648.94,37.32,263.93,1.2367,1339.21,22.71,126.71
2018-02-06,40.7575,91.33,44.91,72.142,258.7,2695.14,29.98,269.13,1.2376,1324.9301,22.11,125.38
2018-02-07,39.885,89.61,45.2,70.839,257.1,2681.66,27.73,267.67,1.2262,1318.11,21.8,124.79
2018-02-08,38.7875,85.01,42.75,67.525,246.35,2581.0,33.46,257.63,1.2245,1318.88,21.68,124.98
2018-02-09,39.1025,88.18,43.95,66.98,249.3,2619.55,29.06,261.5,1.2233,1316.64,21.68,124.77
2018-02-12,40.6775,89.13,44.83,69.31150000000001,253.16,2656.0,25.61,265.34,1.2291,1322.83,21.97,125.37
2018-02-13,41.085,89.83,44.46,70.7255,255.53,2662.94,24.97,266.0,1.235,1329.47,22.0,126.08
2018-02-14,41.8425,90.81,45.38,72.5525,262.58,2698.63,19.26,269.59,1.2448,1350.6801,23.01,128.23
2018-02-15,43.2475,92.66,45.92,73.08800000000001,267.68,2731.2,19.13,273.03,1.2505,1353.2,22.99,128.38
2018-02-16,43.1075,92.0,45.56,72.4345,267.62,2732.22,19.46,273.11,1.2404,1347.78,22.51,127.96
2018-02-19,,,,,,,,,1.2407,1346.31,,
2018-02-20,42.9625,92.72,46.32,73.4175,264.89,2716.26,20.6,271.4,1.2336,1329.42,21.87,126.24
2018-02-21,42.7675,91.49,45.94,74.146,263.4,2701.33,20.02,270.05,1.2282,1323.86,21.79,125.66
2018-02-22,43.125,91.73,45.8,74.267,261.43,2703.96,18.72,270.4,1.2329,1331.4301,21.73,126.3
2018-02-23,43.875,94.06,47.73,75.0,266.77,2747.3,16.49,274.71,1.2293,1328.87,21.97,126.14
2018-02-26,44.7425,95.42,49.11,76.09750000000001,271.26,2779.6,15.8,277.9,1.2316,1333.1,22.18,126.45
2018-02-27,44.5975,94.2,49.91,75.599,267.93,2744.28,18.59,274.43,1.2231,1318.14,21.49,125.13
2018-02-28,44.53,93.77,49.29,75.6225,262.93,2713.83,19.85,271.65,1.2193,1317.66,21.35,125.0
2018-03-01,43.75,92.85,47.84,74.6725,256.78,2677.67,22.47,267.7,1.2267,1316.16,21.57,124.72
2018-03-02,44.0525,93.05,48.98,75.0125,258.12,2691.25,19.59,269.08,1.2317,1322.17,21.49,125.39
2018-03-05,44.205,93.64,49.75,76.1805,263.12,2720.94,18.73,272.19,1.2335,1319.95,21.65,125.18
2018-03-06,44.1675,93.32,50.71,76.882,266.93,2728.12,18.36,272.88,1.2402,1334.06,22.01,126.53
2018-03-07,43.7575,93.86,51.32,77.25,265.35,2726.8,17.76,272.78,1.2412,1325.49,21.57,125.72
2018-03-08,44.235,94.43,50.74,77.593,266.34,2738.97,16.54,274.1,1.231,1321.96,21.65,125.42
2018-03-09,44.995,96.54,52.19,78.9445,270.77,2786.57,14.64,278.87,1.2305,1323.64,21.57,125.54
2018-03-12,45.43,96.77,51.52,79.91950000000001,273.38,2783.02,15.78,278.52,1.2332,1322.66,21.76,125.54
2018-03-13,44.9925,94.41,51.78,79.409,268.53,2765.31,16.35,276.72,1.2389,1326.02,21.67,125.78
2018-03-14,44.61,93.85,51.86,79.55000000000001,264.43,2749.48,17.23,275.3,1.2365,1324.6,21.73,125.7
2018-03-15,44.6625,94.18,50.88,79.116,266.61,2747.33,16.59,275.0,1.2304,1315.86,21.45,124.9
2018-03-16,44.505,94.6,51.17,78.584,267.6,2752.01,15.8,274.2,1.2287,1313.0,21.43,124.6
2018-03-19,43.825,92.89,50.83,77.24650000000001,262.53,2712.92,19.02,270.49,1.2333,1316.56,21.51,124.87
2018-03-20,43.81,93.13,51.55,79.3255,263.19,2716.94,18.2,270.95,1.224,1310.81,21.27,124.31
2018-03-21,42.8175,92.48,51.56,79.093,261.85,2711.93,17.86,270.43,1.2336,1331.8,21.86,126.48
2018-03-22,42.2125,89.79,50.83,77.24600000000001,252.6,2643.69,23.34,263.67,1.23,1328.58,21.5,125.98
2018-03-23,41.235,87.18,49.36,74.778,245.26,2588.26,24.87,258.05,1.2351,1346.76,22.12,127.61
2018-03-26,43.1925,93.78,52.48,77.793,254.88,2658.55,21.03,265.11,1.2442,1353.06,22.44,128.28
2018-03-27,42.085,89.47,51.19,74.8525,247.26,2612.62,22.5,260.6,1.2401,1344.31,21.99,127.49
2018-03-28,41.62,89.39,49.6,71.57100000000001,249.37,2605.0,22.87,259.83,1.2307,1324.61,21.66,125.73
2018-03-29,41.945,91.27,52.08,72.367,251.86,2640.87,19.97,263.15,1.2301,1324.0,21.98,125.79
2018-03-30,,,,,,,,,1.2321,,,
2018-04-02,41.67,88.52,48.92,68.5995,247.35,2581.88,23.62,257.47,1.23,1340.96,22.23,127.26
2018-04-03,42.0975,89.71,49.75,69.6025,250.58,2614.45,21.1,260.77,1.2269,1332.45,21.91,126.3
2018-04-04,42.9025,92.33,49.99,70.5285,252.62,2644.69,20.06,263.56,1.2277,1332.96,21.87,126.45
2018-04-05,43.2,92.38,50.38,72.5875,255.81,2662.84,18.94,265.64,1.2238,1326.15,21.97,125.8
2018-04-06,42.095,90.23,48.79,70.2615,249.97,2604.47,21.49,259.72,1.2281,1332.89,22.07,126.39
2018-04-09,42.5125,90.77,49.55,70.304,252.19,2613.16,21.77,261.0,1.2319,1335.87,21.98,126.82
2018-04-10,43.3125,92.88,51.27,71.811,256.57,2656.87,20.47,265.15,1.2354,1339.1,22.26,127.12
2018-04-11,43.11,91.86,51.1,71.3525,252.94,2642.19,20.24,263.76,1.2365,1352.91,22.75,128.11
2018-04-12,43.535,93.58,52.72,72.425,259.59,2663.99,18.49,265.93,1.2325,1335.08,22.47,126.62
2018-04-13,43.6825,93.08,51.86,71.5395,255.92,2656.3,17.41,265.15,1.2329,1345.01,22.89,127.45
2018-04-16,43.955,94.17,52.4,72.075,257.88,2677.84,16.56,267.33,1.2378,1345.54,22.8,127.63
2018-04-17,44.56,96.07,53.54,75.1915,253.63,2706.39,15.25,270.19,1.237,1346.91,22.93,127.75
2018-04-18,44.46,96.44,53.61,76.392,254.0,2708.64,15.6,270.39,1.2372,1348.92,22.98,127.85
2018-04-19,43.2,96.11,52.22,77.84550000000002,254.17,2693.13,15.96,268.89,1.2344,1345.1801,23.06,127.6
2018-04-20,41.43,95.0,51.53,76.3745,251.96,2670.14,16.88,266.61,1.2286,1334.72,22.71,126.63
2018-04-23,41.31,95.35,51.1,75.893,246.67,2670.29,16.34,266.57,1.2207,1324.0,22.41,125.62
2018-04-24,40.735,93.12,51.45,73.0045,242.49,2634.56,18.02,262.98,1.223,1330.28,22.7,126.23
2018-04-25,40.9125,92.31,51.38,73.00850000000001,239.23,2639.4,17.84,263.63,1.2159,1322.9399,22.5,125.41
2018-04-26,41.055,94.26,53.05,75.89800000000001,240.09,2666.94,16.24,266.31,1.2101,1316.88,22.59,124.97
2018-04-27,40.58,95.82,52.73,78.631,239.8,2669.91,15.41,266.56,1.2128,1321.89,22.73,125.5
2018-04-30,41.315,93.52,51.62,78.30650000000001,238.33,2648.05,15.93,264.51,1.2077,1314.95,22.28,124.59
2018-05-01,42.275,95.0,53.33,79.113,236.67,2654.8,15.49,264.98,1.1993,1303.6,22.31,123.71
2018-05-02,44.1425,93.51,52.31,78.48400000000001,234.05,2635.67,15.97,263.2,1.195,1304.46,22.38,123.65
2018-05-03,44.2225,94.07,52.28,78.60375,233.41,2629.73,15.9,262.62,1.1987,1311.24,22.65,124.28
2018-05-04,45.9575,95.16,52.78,79.04750000000001,234.94,2663.42,14.77,266.02,1.1958,1314.65,22.65,124.54
2018-05-07,46.29,96.22,53.33,80.007,237.2,2672.63,14.75,266.92,1.192,1313.92,22.65,124.57
2018-05-08,46.5125,95.81,53.63,79.61950000000002,237.0,2671.92,14.71,266.92,1.1862,1314.08,22.68,124.59
2018-05-09,46.84,96.94,54.34,80.4,241.73,2697.79,13.42,269.5,1.185,1312.4,22.63,124.33
2018-05-10,47.51,97.91,54.98,80.45400000000001,243.44,2723.07,13.23,272.02,1.1913,1321.01,22.95,125.18
2018-05-11,47.1475,97.7,54.67,80.14550000000001,242.92,2727.72,12.65,272.85,1.1942,1317.6801,22.88,125.0
2018-05-14,47.0375,98.03,54.9,80.077,243.91,2730.13,12.93,272.98,1.1925,1312.42,22.78,124.49
2018-05-15,46.61,97.32,53.92,78.806,241.56,2711.45,14.63,271.1,1.1837,1290.24,22.26,122.48
2018-05-16,47.045,97.15,54.64,79.364,240.96,2722.46,13.42,272.24,1.1807,1290.22,22.29,122.29
2018-05-17,46.7475,96.18,54.81,79.08800000000001,239.1,2720.13,13.43,272.01,1.1793,1290.0,22.19,122.36
2018-05-18,46.5775,96.36,53.5,78.7185,237.0,2712.97,13.42,271.33,1.1775,1291.5,22.19,122.41
2018-05-21,46.9075,97.6,54.32,79.27300000000001,237.7,2733.01,13.08,273.37,1.179,1292.29,22.33,122.48
2018-05-22,46.79,97.5,54.45,79.07000000000001,238.0,2724.44,13.22,272.61,1.1778,1290.92,22.13,122.41
2018-05-23,47.09,98.66,55.21,80.093,237.81,2733.29,12.58,273.36,1.1696,1293.0,22.34,122.54
2018-05-24,47.0375,98.31,54.75,80.15350000000001,236.1,2727.76,12.53,272.8,1.1719,1304.47,22.65,123.59
2018-05-25,47.145,98.36,55.44,80.50750000000001,235.01,2721.33,13.22,272.15,1.165,1301.17,22.31,123.21
2018-05-28,,,,,,,,,1.1622,1297.7,,
2018-05-29,46.975,98.01,55.32,80.6435,227.03,2689.86,17.02,269.02,1.1538,1297.96,22.15,123.19
2018-05-30,46.875,98.95,55.68,81.24450000000002,229.16,2724.01,14.94,272.61,1.1661,1301.03,22.44,123.37
2018-05-31,46.7175,98.84,55.2,81.481,225.88,2705.27,15.43,270.94,1.169,1297.92,22.34,123.1
2018-06-01,47.56,100.79,57.08,82.077,228.35,2734.62,13.46,273.6,1.166,1292.74,22.31,122.49
2018-06-04,47.9575,101.67,56.83,83.26350000000001,229.89,2746.87,12.74,274.9,1.1698,1291.58,22.28,122.37
2018-06-05,48.3275,102.19,56.53,84.8175,228.34,2748.8,12.4,275.1,1.1717,1295.73,22.44,122.85
2018-06-06,48.495,102.49,57.03,84.78750000000001,232.23,2772.35,11.64,277.4,1.1773,1296.0,22.58,122.92
2018-06-07,48.365,100.88,55.88,84.465,233.45,2770.37,12.13,277.37,1.1797,1296.72,22.45,122.86
2018-06-08,47.925,101.63,55.05,84.1995,233.39,2779.03,12.18,278.19,1.1766,1298.0,22.36,123.01
2018-06-11,47.8075,101.05,54.52,84.456,234.09,2782.0,12.35,278.56,1.1782,1299.74,22.55,123.23
2018-06-12,48.07,101.31,54.82,84.9375,232.63,2786.85,12.34,278.92,1.1743,1295.57,22.49,122.82
2018-06-13,47.675,100.85,55.03,85.243,233.83,2775.63,12.94,278.03,1.1789,1299.31,22.48,123.19
2018-06-14,47.7,101.42,55.54,86.193,233.65,2782.49,12.12,278.73,1.1567,1301.83,22.66,123.38
2018-06-15,47.21,100.13,55.11,85.7985,231.92,2779.66,11.98,277.13,1.1607,1279.0,22.23,121.34
2018-06-18,47.185,100.86,53.22,86.18950000000001,231.39,2773.75,12.31,276.56,1.1622,1277.91,22.27,121.11
2018-06-19,46.4225,100.86,52.93,86.739,228.32,2762.59,13.35,275.5,1.1588,1274.37,22.05,120.8
2018-06-20,46.625,101.87,53.46,87.504,227.82,2767.32,12.79,275.97,1.157,1267.7,21.92,120.26
2018-06-21,46.365,101.14,52.19,86.51100000000001,226.98,2749.76,14.64,274.24,1.1601,1266.8101,21.91,120.05
2018-06-22,46.23,100.41,52.5,85.7835,226.02,2754.88,13.77,274.74,1.1655,1268.49,22.18,120.34
2018-06-25,45.5425,98.39,50.71,83.15750000000001,221.54,2717.07,17.33,271.0,1.1702,1265.0,22.01,119.89
2018-06-26,46.1075,99.08,49.67,84.5545,221.58,2723.06,15.92,271.6,1.1645,1258.64,21.95,119.26
2018-06-27,46.04,97.54,48.76,83.02550000000001,220.18,2699.63,17.91,269.35,1.1552,1251.62,21.81,118.58
2018-06-28,46.375,98.63,49.25,85.0725,223.42,2716.31,16.85,270.89,1.1567,1247.88,21.93,118.22
2018-06-29,46.2775,98.61,49.71,84.99000000000001,220.57,2718.37,16.09,271.28,1.1683,1252.25,22.31,118.65
2018-07-02,46.795,100.01,50.2,85.68900000000001,223.26,2726.71,15.6,271.86,1.1639,1241.58,22.08,117.46
2018-07-03,45.98,99.05,49.47,84.69800000000001,220.38,2713.22,16.14,270.9,1.1655,1252.4301,22.47,118.65
2018-07-04,,,,,,,,,1.1654,1256.2,,
2018-07-05,46.35,99.76,50.75,84.9865,220.74,2736.61,14.97,273.11,1.1689,1257.33,22.68,119.05
2018-07-06,46.9925,101.16,51.37,85.53150000000001,221.79,2759.82,13.37,275.42,1.1745,1254.2,22.61,118.86
2018-07-09,47.645,101.85,51.86,86.95100000000001,227.99,2784.17,12.69,277.9,1.1749,1257.37,22.55,119.15
